PRISM Time Series Data
Location:  Lat: 38.2019   Lon: -80.2340   Elev: 1123m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2018-07-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2019-Feb-10
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
1991-02-23,0.00,-5.1,3.5,12.0
1991-02-24,0.00,-7.3,-0.4,6.5
1991-02-25,0.00,-5.6,1.6,8.8
1991-02-26,9.95,-5.9,-1.9,2.2
1991-02-27,4.38,-8.8,-5.6,-2.5
1991-02-28,0.20,-10.0,-5.2,-0.4
1991-03-01,0.00,-7.8,1.0,9.8
1991-03-02,16.06,-3.0,5.2,13.4
1991-03-03,0.00,3.1,9.9,16.8
1991-03-04,19.98,-3.3,2.8,8.9
1991-03-05,0.67,-6.1,-4.3,-2.5
1991-03-06,0.00,-5.0,2.4,9.8
1991-03-07,10.21,-2.3,2.9,8.1
1991-03-08,0.00,-6.0,-2.0,2.1
1991-03-09,0.00,-9.5,-3.2,3.0
1991-03-10,6.15,-9.1,-1.6,6.0
1991-03-11,4.20,-6.0,-3.9,-1.8
1991-03-12,0.00,-10.0,-4.6,0.9
1991-03-13,17.01,-9.1,-2.1,4.8
1991-03-14,16.87,-2.3,-0.8,0.7
1991-03-15,1.59,-4.0,-2.0,0.0
1991-03-16,0.00,-8.5,-3.6,1.4
1991-03-17,0.00,-7.5,1.4,10.4
1991-03-18,18.12,-2.3,5.1,12.4
1991-03-19,8.97,-0.7,3.6,7.9
1991-03-20,4.64,-2.4,0.5,3.3
1991-03-21,3.64,-1.0,5.3,11.7
1991-03-22,2.52,3.4,9.8,16.3
1991-03-23,31.93,7.2,13.1,19.1
1991-03-24,22.80,7.8,12.2,16.6
1991-03-25,0.00,0.9,5.3,9.7
1991-03-26,0.00,-1.9,6.0,13.8
1991-03-27,14.92,1.0,7.8,14.6
1991-03-28,1.81,5.9,12.3,18.8
1991-03-29,4.90,3.7,9.4,15.0
1991-03-30,17.53,-4.9,0.7,6.4
1991-03-31,0.00,-9.5,-5.4,-1.2
1991-04-01,0.47,-7.5,-0.3,7.0
1991-04-02,0.00,-5.3,1.2,7.7
1991-04-03,0.00,-6.8,0.7,8.1
1991-04-04,0.00,-4.5,5.5,15.5
1991-04-05,3.68,0.8,8.8,16.8
1991-04-06,10.17,2.7,6.9,11.1
1991-04-07,0.00,2.5,11.2,19.8
1991-04-08,0.00,4.3,13.5,22.6
1991-04-09,1.92,7.9,15.5,23.1
1991-04-10,3.46,5.6,13.8,22.0
1991-04-11,0.00,-4.3,4.8,14.0
1991-04-12,0.00,-3.1,6.1,15.3
1991-04-13,12.43,1.5,7.7,14.0
1991-04-14,25.79,2.9,5.4,7.9
1991-04-15,2.31,4.4,7.4,10.5
1991-04-16,3.31,1.7,10.0,18.3
1991-04-17,0.00,1.1,10.6,20.1
1991-04-18,0.00,2.2,12.4,22.5
1991-04-19,0.00,3.8,13.1,22.4
1991-04-20,6.56,3.8,5.5,7.1
1991-04-21,1.20,1.9,5.7,9.5
1991-04-22,2.53,0.5,1.6,2.8
1991-04-23,0.65,-3.2,0.6,4.3
1991-04-24,0.91,-1.9,4.9,11.7
1991-04-25,0.03,-1.1,4.5,10.0
1991-04-26,0.13,-0.0,8.9,17.8
1991-04-27,0.00,6.4,13.3,20.2
1991-04-28,7.58,9.4,14.8,20.2
1991-04-29,0.98,12.4,18.0,23.5
1991-04-30,2.90,13.1,17.3,21.4
1991-05-01,0.00,3.8,12.2,20.5
1991-05-02,0.03,3.8,13.0,22.2
1991-05-03,0.00,7.3,11.4,15.6
1991-05-04,0.00,8.1,13.3,18.6
1991-05-05,0.51,8.2,12.3,16.4
1991-05-06,15.48,9.1,14.0,18.9
1991-05-07,4.75,2.4,10.8,19.2
1991-05-08,0.00,1.1,8.8,16.4
1991-05-09,1.56,3.3,12.4,21.4
1991-05-10,7.22,9.5,10.8,12.1
1991-05-11,0.00,10.4,16.1,21.7
1991-05-12,0.33,11.4,17.4,23.5
1991-05-13,0.00,11.0,18.0,24.9
1991-05-14,2.68,11.6,18.4,25.3
1991-05-15,2.03,12.1,17.8,23.4
1991-05-16,0.00,10.9,18.7,26.5
1991-05-17,0.00,11.9,18.3,24.6
1991-05-18,1.48,12.8,18.1,23.4
1991-05-19,7.56,10.9,18.3,25.7
1991-05-20,5.02,6.8,9.0,11.1
1991-05-21,0.97,7.2,10.4,13.6
1991-05-22,0.49,9.8,13.5,17.1
1991-05-23,0.00,10.7,17.1,23.6
1991-05-24,0.21,11.8,18.4,24.9
1991-05-25,1.81,13.5,18.8,24.2
1991-05-26,0.00,13.7,19.9,26.1
1991-05-27,0.03,14.4,20.5,26.7
1991-05-28,9.78,15.1,19.7,24.3
1991-05-29,0.00,13.4,19.4,25.5
1991-05-30,0.00,13.4,20.3,27.1
1991-05-31,0.01,15.5,20.8,26.1
1991-06-01,2.96,15.3,20.6,25.9
1991-06-02,1.48,14.7,20.3,25.9
1991-06-03,7.90,13.1,19.2,25.2
1991-06-04,0.01,12.0,17.2,22.4
1991-06-05,0.00,4.1,11.6,19.2
1991-06-06,0.00,4.2,11.3,18.3
1991-06-07,0.00,4.6,11.6,18.5
1991-06-08,0.00,5.0,11.7,18.4
1991-06-09,0.00,5.9,13.1,20.2
1991-06-10,0.00,6.7,15.2,23.8
1991-06-11,0.00,8.7,16.4,24.1
1991-06-12,0.00,10.5,16.5,22.5
1991-06-13,0.00,11.0,16.5,22.0
1991-06-14,0.00,7.4,15.9,24.4
1991-06-15,0.00,8.1,17.5,26.9
1991-06-16,0.02,13.5,20.4,27.4
1991-06-17,10.19,14.5,20.3,26.1
1991-06-18,7.93,14.6,19.3,23.9
1991-06-19,10.48,15.4,18.9,22.5
1991-06-20,10.37,15.3,19.0,22.8
1991-06-21,0.00,14.4,19.6,24.8
1991-06-22,3.72,14.8,20.6,26.4
1991-06-23,7.90,14.7,19.2,23.8
1991-06-24,5.99,10.9,14.6,18.3
1991-06-25,0.00,8.7,14.8,20.9
1991-06-26,0.00,9.1,14.9,20.7
1991-06-27,0.00,9.9,16.0,22.2
1991-06-28,0.00,10.9,18.1,25.2
1991-06-29,0.00,12.7,20.0,27.3
1991-06-30,0.00,15.3,21.3,27.2
1991-07-01,0.00,15.7,21.5,27.3
1991-07-02,3.69,16.0,22.2,28.5
1991-07-03,13.28,15.9,21.8,27.6
1991-07-04,0.72,15.3,20.5,25.6
1991-07-05,5.10,15.2,21.2,27.2
1991-07-06,0.71,13.3,19.4,25.5
1991-07-07,0.00,13.3,20.3,27.3
1991-07-08,0.00,15.1,21.8,28.6
1991-07-09,0.30,13.8,19.7,25.6
1991-07-10,0.00,14.1,19.7,25.3
1991-07-11,1.14,13.4,17.5,21.6
1991-07-12,0.72,13.3,19.5,25.7
1991-07-13,12.14,15.3,20.3,25.3
1991-07-14,2.50,14.1,19.3,24.5
1991-07-15,0.00,10.1,15.7,21.2
1991-07-16,0.00,9.9,17.8,25.6
1991-07-17,0.00,10.8,18.8,26.8
1991-07-18,0.25,11.8,19.6,27.4
1991-07-19,1.55,14.9,20.9,26.9
1991-07-20,9.51,16.2,21.5,26.8
1991-07-21,2.24,16.2,22.1,27.9
1991-07-22,0.00,15.6,21.9,28.1
1991-07-23,3.77,16.1,22.2,28.3
1991-07-24,11.46,15.9,22.1,28.3
1991-07-25,4.08,16.3,21.4,26.4
1991-07-26,13.03,16.8,20.8,24.8
1991-07-27,10.39,14.3,18.3,22.4
1991-07-28,0.70,12.8,17.5,22.2
1991-07-29,27.91,12.9,16.4,20.0
1991-07-30,4.73,13.1,14.9,16.6
1991-07-31,3.75,12.6,18.3,24.0
1991-08-01,0.00,11.5,18.1,24.7
1991-08-02,0.00,11.8,19.1,26.4
1991-08-03,0.00,13.0,20.6,28.1
1991-08-04,11.92,14.0,20.8,27.7
1991-08-05,0.00,10.7,17.3,23.9
1991-08-06,0.00,10.2,16.9,23.6
1991-08-07,20.40,11.3,17.8,24.3
1991-08-08,0.64,14.0,19.4,24.9
1991-08-09,34.58,14.3,19.9,25.5
1991-08-10,15.82,14.9,18.6,22.3
1991-08-11,0.38,9.1,15.7,22.2
1991-08-12,0.00,9.0,15.9,22.8
1991-08-13,0.00,9.7,15.8,21.9
1991-08-14,0.38,11.1,15.6,20.1
1991-08-15,1.86,11.5,15.4,19.2
1991-08-16,0.00,9.9,15.9,22.0
1991-08-17,0.00,10.4,17.4,24.4
1991-08-18,0.00,11.8,18.3,24.8
1991-08-19,5.62,13.4,18.8,24.3
1991-08-20,12.87,11.9,17.4,22.9
1991-08-21,0.17,9.5,14.2,18.9
1991-08-22,0.04,7.2,13.3,19.5
1991-08-23,0.00,7.6,15.3,23.1
1991-08-24,0.00,10.3,17.6,24.8
1991-08-25,0.00,12.3,18.5,24.6
1991-08-26,0.00,11.9,17.2,22.5
1991-08-27,0.00,12.1,17.6,23.0
1991-08-28,10.53,14.0,19.6,25.3
1991-08-29,11.40,16.2,21.2,26.1
1991-08-30,0.00,14.8,20.9,27.0
1991-08-31,0.30,15.4,21.5,27.5
1991-09-01,0.70,14.1,20.1,26.0
1991-09-02,0.00,11.5,17.6,23.7
1991-09-03,0.00,8.7,12.6,16.5
1991-09-04,0.00,9.9,15.0,20.1
1991-09-05,17.29,13.5,17.0,20.4
1991-09-06,7.26,13.0,16.2,19.5
1991-09-07,0.00,9.7,16.2,22.7
1991-09-08,0.00,9.1,16.2,23.3
1991-09-09,0.90,9.6,16.7,23.7
1991-09-10,0.16,10.8,17.3,23.8
1991-09-11,21.08,12.7,17.0,21.2
1991-09-12,0.00,10.4,16.7,23.0
1991-09-13,0.00,11.1,16.6,22.0
1991-09-14,5.68,13.9,19.4,24.8
1991-09-15,0.00,14.2,20.3,26.3
1991-09-16,0.00,13.8,20.0,26.4
1991-09-17,1.63,14.2,20.6,26.9
1991-09-18,3.52,15.2,20.9,26.5
1991-09-19,11.71,14.7,20.8,26.9
1991-09-20,1.04,2.0,8.5,15.1
1991-09-21,0.00,1.0,7.3,13.7
1991-09-22,0.00,0.8,8.7,16.6
1991-09-23,0.00,2.5,9.9,17.3
1991-09-24,2.35,7.9,10.8,13.7
1991-09-25,0.86,10.0,12.6,15.2
1991-09-26,1.04,3.0,8.3,13.7
1991-09-27,0.00,-1.6,5.7,13.0
1991-09-28,0.00,-2.2,5.7,13.7
1991-09-29,0.00,-0.3,8.0,16.3
1991-09-30,0.00,2.9,11.8,20.7
1991-10-01,0.00,6.1,14.5,23.0
1991-10-02,0.00,6.7,14.4,22.1
1991-10-03,0.00,7.1,14.3,21.6
1991-10-04,0.00,9.2,15.6,22.0
1991-10-05,0.00,8.9,16.5,24.1
1991-10-06,12.55,4.3,13.7,23.2
1991-10-07,0.00,-0.3,4.0,8.3
1991-10-08,0.00,-4.5,2.2,8.9
1991-10-09,0.00,-3.8,5.9,15.5
1991-10-10,0.00,-1.1,8.8,18.8
1991-10-11,0.00,2.2,10.3,18.4
1991-10-12,6.07,3.2,6.9,10.7
1991-10-13,3.90,1.9,6.5,11.1
1991-10-14,0.00,-3.4,3.6,10.6
1991-10-15,0.54,-1.8,6.2,14.2
1991-10-16,15.28,1.8,5.7,9.6
1991-10-17,0.00,-0.8,4.7,10.3
1991-10-18,0.00,-2.8,4.8,12.4
1991-10-19,0.00,-0.9,10.0,20.8
1991-10-20,0.29,-2.9,5.4,13.7
1991-10-21,0.00,-3.5,4.8,13.1
1991-10-22,0.00,-1.3,6.4,14.1
1991-10-23,0.00,1.7,11.1,20.6
1991-10-24,0.00,5.1,13.0,21.0
1991-10-25,2.31,7.7,13.6,19.6
1991-10-26,0.00,6.6,13.8,20.9
1991-10-27,0.00,6.4,14.1,21.8
1991-10-28,0.00,6.9,14.4,21.9
1991-10-29,0.00,-0.7,9.6,19.9
1991-10-30,0.00,-4.5,7.3,19.2
1991-10-31,0.00,-0.9,9.7,20.3
1991-11-01,0.00,-0.7,9.2,19.2
1991-11-02,0.00,0.2,7.7,15.1
1991-11-03,0.00,-5.4,0.1,5.6
1991-11-04,0.00,-6.6,-2.2,2.2
1991-11-05,0.00,-12.3,-6.5,-0.7
1991-11-06,0.00,-11.3,-3.2,4.8
1991-11-07,0.00,-7.0,0.9,8.9
1991-11-08,0.00,-4.7,1.3,7.3
1991-11-09,0.00,-9.4,-5.0,-0.7
1991-11-10,6.61,-7.8,-2.7,2.5
1991-11-11,30.31,-2.3,0.2,2.6
1991-11-12,1.51,-5.0,-2.0,1.0
1991-11-13,1.32,-4.1,-0.4,3.3
1991-11-14,0.00,-4.7,-0.0,4.6
1991-11-15,0.00,-3.1,5.2,13.5
1991-11-16,2.00,0.1,8.6,17.1
1991-11-17,1.93,-2.3,4.4,11.1
1991-11-18,0.00,-4.0,4.2,12.4
1991-11-19,0.00,-1.2,5.1,11.4
1991-11-20,0.31,4.9,10.1,15.2
1991-11-21,1.39,7.9,13.4,18.9
1991-11-22,28.56,10.2,12.1,14.0
1991-11-23,15.86,3.9,9.2,14.5
1991-11-24,0.10,-0.6,7.1,14.7
1991-11-25,0.00,-5.8,-2.8,0.3
1991-11-26,0.48,-8.9,-6.1,-3.3
1991-11-27,0.00,-12.2,-6.1,0.0
1991-11-28,0.00,-8.8,-2.4,3.9
1991-11-29,0.00,-1.6,5.8,13.2
1991-11-30,0.00,2.1,9.1,16.1
1991-12-01,22.80,3.5,7.7,11.9
1991-12-02,17.81,7.1,8.8,10.5
1991-12-03,70.16,6.8,9.4,12.0
1991-12-04,15.88,-7.5,2.8,13.1
1991-12-05,1.53,-13.2,-9.8,-6.3
1991-12-06,0.00,-12.0,-5.5,1.1
1991-12-07,0.00,-6.1,-0.2,5.7
1991-12-08,0.00,-4.9,1.6,8.0
1991-12-09,0.44,3.9,8.1,12.3
1991-12-10,16.76,-2.7,4.0,10.7
1991-12-11,0.00,-6.6,0.5,7.5
1991-12-12,0.00,-4.4,2.4,9.1
1991-12-13,0.00,-1.6,3.5,8.6
1991-12-14,18.38,4.5,7.4,10.4
1991-12-15,1.46,-8.9,0.4,9.6
1991-12-16,0.00,-10.9,-6.1,-1.4
1991-12-17,0.00,-10.5,-6.5,-2.5
1991-12-18,0.00,-8.6,-1.2,6.2
1991-12-19,1.63,-13.9,-9.1,-4.3
1991-12-20,0.00,-15.7,-8.3,-0.9
1991-12-21,1.97,-13.9,-3.9,6.0
1991-12-22,5.69,-8.0,-2.6,2.8
1991-12-23,0.73,-7.4,-0.8,5.8
1991-12-24,19.24,-2.7,2.7,8.0
1991-12-25,0.00,-8.0,-4.6,-1.3
1991-12-26,0.00,-9.9,-4.0,1.9
1991-12-27,0.00,-9.0,-2.2,4.6
1991-12-28,0.00,-5.3,1.2,7.7
1991-12-29,31.79,-3.6,-0.4,2.8
1991-12-30,4.03,-3.0,1.1,5.3
1991-12-31,0.00,-6.2,-2.3,1.5
1992-01-01,0.00,-10.3,-4.3,1.7
1992-01-02,0.00,-7.4,-1.2,5.0
1992-01-03,0.50,-1.4,3.4,8.3
1992-01-04,9.33,3.8,5.8,7.9
1992-01-05,3.88,0.8,4.1,7.3
1992-01-06,0.00,-3.5,-0.5,2.5
1992-01-07,0.00,-6.8,-2.9,1.0
1992-01-08,0.00,-9.1,-2.6,3.9
1992-01-09,2.30,-6.6,0.9,8.3
1992-01-10,3.66,-1.4,2.4,6.2
1992-01-11,5.95,-6.5,-3.0,0.6
1992-01-12,0.00,-8.6,-3.0,2.7
1992-01-13,1.41,-5.8,1.5,8.7
1992-01-14,3.57,1.9,6.6,11.3
1992-01-15,8.24,-14.0,-3.5,7.0
1992-01-16,6.29,-17.2,-11.5,-5.8
1992-01-17,0.00,-18.1,-12.4,-6.7
1992-01-18,0.00,-11.8,-7.3,-2.7
1992-01-19,0.00,-17.6,-11.4,-5.3
1992-01-20,1.64,-17.2,-11.2,-5.1
1992-01-21,6.01,-9.1,-5.7,-2.4
1992-01-22,0.00,-8.3,-0.7,7.0
1992-01-23,3.37,-6.0,0.4,6.9
1992-01-24,11.17,-6.0,-0.5,5.0
1992-01-25,6.16,-14.1,-9.5,-4.9
1992-01-26,12.38,-13.2,-7.9,-2.5
1992-01-27,0.00,-13.3,-7.1,-0.9
1992-01-28,0.00,-10.5,-3.6,3.3
1992-01-29,0.00,-7.5,-0.2,7.1
1992-01-30,0.00,-7.1,0.3,7.8
1992-01-31,0.00,-5.9,0.7,7.3
1992-02-01,7.44,-5.7,-2.0,1.6
1992-02-02,5.01,-13.1,-9.3,-5.4
1992-02-03,0.00,-12.7,-4.8,3.0
1992-02-04,0.00,-6.6,1.8,10.1
1992-02-05,0.00,-6.8,2.4,11.6
1992-02-06,0.00,-9.1,-2.5,4.1
1992-02-07,0.00,-9.1,-1.3,6.4
1992-02-08,1.31,-9.7,-2.2,5.4
1992-02-09,6.59,-10.7,-7.5,-4.3
1992-02-10,0.00,-15.9,-10.4,-5.0
1992-02-11,0.00,-11.9,-4.6,2.8
1992-02-12,0.00,-6.4,-0.5,5.4
1992-02-13,6.84,-5.5,-0.8,3.9
1992-02-14,20.16,-3.9,-0.0,3.9
1992-02-15,5.89,-1.1,3.0,7.0
1992-02-16,12.53,-1.1,2.2,5.5
1992-02-17,1.13,-5.7,-1.6,2.5
1992-02-18,6.22,-4.2,-0.3,3.5
1992-02-19,1.86,0.6,3.9,7.1
1992-02-20,4.83,-2.2,4.1,10.4
1992-02-21,0.00,-5.8,-1.8,2.2
1992-02-22,0.00,-3.7,3.8,11.3
1992-02-23,0.00,-2.3,5.9,14.0
1992-02-24,17.24,-0.1,3.6,7.4
1992-02-25,4.30,4.9,6.9,8.8
1992-02-26,21.22,3.2,5.6,8.0
1992-02-27,0.97,-4.2,-0.3,3.6
1992-02-28,0.00,-3.0,0.3,3.6
1992-02-29,16.09,-5.4,2.0,9.4
1992-03-01,0.07,-9.1,-5.7,-2.2
1992-03-02,0.00,-7.0,2.1,11.3
1992-03-03,0.00,-0.9,8.8,18.4
1992-03-04,0.00,0.2,9.7,19.1
1992-03-05,0.00,0.2,9.6,19.0
1992-03-06,0.00,2.6,11.0,19.4
1992-03-07,8.87,7.1,9.8,12.6
1992-03-08,13.21,6.5,10.6,14.7
1992-03-09,2.34,2.8,5.6,8.4
1992-03-10,0.00,3.3,10.8,18.3
1992-03-11,32.65,-8.8,1.3,11.5
1992-03-12,2.38,-11.1,-9.2,-7.2
1992-03-13,5.39,-10.7,-6.8,-3.0
1992-03-14,0.00,-11.7,-8.3,-5.0
1992-03-15,6.97,-10.7,-6.4,-2.2
1992-03-16,4.49,-10.4,-6.7,-3.0
1992-03-17,0.00,-8.9,-3.2,2.6
1992-03-18,5.55,-2.8,3.2,9.1
1992-03-19,26.65,2.9,5.0,7.2
1992-03-20,4.75,-3.7,1.8,7.4
1992-03-21,3.48,-4.8,-2.2,0.4
1992-03-22,0.00,-6.1,-2.1,2.0
1992-03-23,13.43,-6.6,-3.2,0.2
1992-03-24,0.00,-8.7,-5.2,-1.8
1992-03-25,0.00,-7.4,-0.6,6.3
1992-03-26,11.79,-4.9,1.5,7.9
1992-03-27,4.89,-2.7,2.1,6.9
1992-03-28,6.45,-3.8,-2.0,-0.2
1992-03-29,0.00,-5.8,-0.5,4.9
1992-03-30,0.47,-3.2,1.9,6.9
1992-03-31,12.88,-0.0,4.4,8.9
1992-04-01,0.00,-5.2,0.1,5.4
1992-04-02,5.25,-7.2,-2.4,2.3
1992-04-03,5.53,-8.9,-6.2,-3.5
1992-04-04,0.90,-9.6,-5.8,-1.9
1992-04-05,8.56,-7.4,-4.4,-1.5
1992-04-06,0.00,-6.9,-1.2,4.5
1992-04-07,0.00,-5.3,4.0,13.3
1992-04-08,0.00,0.6,7.0,13.4
1992-04-09,0.00,0.8,7.4,13.9
1992-04-10,12.00,2.1,9.8,17.5
1992-04-11,0.72,5.4,13.5,21.5
1992-04-12,0.72,6.2,13.2,20.1
1992-04-13,0.00,-2.7,5.4,13.5
1992-04-14,0.31,-1.5,5.0,11.5
1992-04-15,2.53,4.0,6.6,9.3
1992-04-16,0.00,4.7,11.5,18.3
1992-04-17,2.08,7.1,13.6,20.2
1992-04-18,7.49,7.5,13.6,19.7
1992-04-19,1.51,7.6,14.1,20.6
1992-04-20,1.26,9.3,13.7,18.2
1992-04-21,10.32,10.9,13.0,15.2
1992-04-22,31.50,8.7,12.1,15.6
1992-04-23,0.00,2.2,10.2,18.3
1992-04-24,0.00,3.8,13.0,22.1
1992-04-25,2.82,3.0,12.3,21.5
1992-04-26,7.95,-0.4,2.8,5.9
1992-04-27,2.30,-0.4,1.8,4.0
1992-04-28,3.00,-0.8,3.6,8.0
1992-04-29,0.55,-3.2,2.4,8.0
1992-04-30,0.00,-2.0,5.9,13.8
1992-05-01,2.60,0.7,4.9,9.0
1992-05-02,0.00,3.0,12.2,21.3
1992-05-03,24.27,5.7,15.3,24.9
1992-05-04,0.00,2.4,10.3,18.2
1992-05-05,0.44,2.3,5.3,8.3
1992-05-06,1.68,1.3,5.7,10.0
1992-05-07,0.58,-0.9,2.9,6.6
1992-05-08,7.31,0.2,5.3,10.5
1992-05-09,7.67,2.8,7.4,12.0
1992-05-10,4.42,2.1,5.2,8.2
1992-05-11,0.00,2.8,10.5,18.3
1992-05-12,0.00,4.7,13.7,22.8
1992-05-13,0.00,7.3,15.7,24.1
1992-05-14,15.01,9.0,14.6,20.2
1992-05-15,0.48,9.3,15.3,21.3
1992-05-16,9.55,10.7,14.1,17.5
1992-05-17,3.77,11.5,17.1,22.7
1992-05-18,0.01,11.9,16.8,21.7
1992-05-19,8.37,11.9,15.2,18.5
1992-05-20,6.68,8.7,11.5,14.4
1992-05-21,0.00,2.5,11.8,21.1
1992-05-22,0.00,2.2,12.8,23.4
1992-05-23,0.00,3.3,14.4,25.5
1992-05-24,0.00,6.9,15.6,24.3
1992-05-25,2.60,5.6,11.1,16.5
1992-05-26,1.44,5.9,10.6,15.3
1992-05-27,5.72,3.2,8.0,12.9
1992-05-28,0.00,1.3,6.7,12.1
1992-05-29,8.11,2.9,6.9,10.9
1992-05-30,14.84,5.8,7.2,8.5
1992-05-31,3.51,7.4,9.6,11.9
1992-06-01,2.51,7.3,9.1,11.0
1992-06-02,0.00,4.9,9.1,13.3
1992-06-03,0.00,5.5,12.1,18.6
1992-06-04,1.98,7.9,13.8,19.7
1992-06-05,21.38,11.1,12.5,13.8
1992-06-06,6.22,10.8,14.6,18.3
1992-06-07,0.00,10.4,16.4,22.4
1992-06-08,18.08,11.4,17.0,22.6
1992-06-09,2.65,13.8,18.7,23.6
1992-06-10,12.90,11.6,16.3,20.9
1992-06-11,0.44,11.6,15.8,20.1
1992-06-12,0.00,8.2,12.5,16.9
1992-06-13,0.00,7.5,13.2,19.0
1992-06-14,0.00,8.8,15.0,21.1
1992-06-15,10.27,11.4,15.7,20.0
1992-06-16,11.20,12.4,17.2,22.0
1992-06-17,0.00,12.5,16.0,19.4
1992-06-18,0.02,13.2,16.2,19.3
1992-06-19,25.41,12.9,16.9,20.9
1992-06-20,1.54,9.9,15.7,21.5
1992-06-21,0.00,8.6,14.6,20.6
1992-06-22,0.00,0.4,6.3,12.3
1992-06-23,0.00,1.1,9.0,16.9
1992-06-24,0.69,5.9,12.7,19.5
1992-06-25,5.44,10.1,15.2,20.3
1992-06-26,2.75,10.1,15.5,20.9
1992-06-27,2.97,10.1,14.8,19.5
1992-06-28,0.00,6.6,13.6,20.5
1992-06-29,0.00,7.3,14.9,22.6
1992-06-30,7.80,11.6,17.5,23.4
1992-07-01,4.80,13.9,19.1,24.3
1992-07-02,8.57,14.0,17.8,21.6
1992-07-03,0.00,14.4,19.3,24.3
1992-07-04,14.39,13.2,17.3,21.4
1992-07-05,0.00,9.0,15.0,21.1
1992-07-06,24.92,10.1,16.3,22.6
1992-07-07,0.00,7.9,14.5,21.1
1992-07-08,0.00,8.5,14.9,21.4
1992-07-09,1.65,12.9,19.0,25.1
1992-07-10,5.93,17.0,21.1,25.1
1992-07-11,0.00,15.6,21.2,26.9
1992-07-12,1.13,15.4,20.8,26.3
1992-07-13,0.00,15.1,20.8,26.5
1992-07-14,0.01,14.0,20.4,26.8
1992-07-15,2.47,14.5,20.6,26.8
1992-07-16,3.28,13.8,19.1,24.4
1992-07-17,0.00,13.1,18.8,24.6
1992-07-18,10.31,13.3,18.6,23.9
1992-07-19,0.67,11.4,17.2,22.9
1992-07-20,0.00,11.1,17.6,24.1
1992-07-21,0.00,11.6,18.7,25.7
1992-07-22,4.54,12.6,18.5,24.4
1992-07-23,12.63,15.1,19.4,23.6
1992-07-24,4.83,15.4,19.5,23.5
1992-07-25,14.60,15.1,19.5,23.9
1992-07-26,0.00,13.1,18.5,24.0
1992-07-27,13.43,14.2,18.6,23.0
1992-07-28,27.88,12.1,16.6,21.1
1992-07-29,0.00,10.3,16.1,21.9
1992-07-30,0.00,10.7,17.4,24.1
1992-07-31,12.69,11.6,18.6,25.6
1992-08-01,11.67,10.8,16.3,21.7
1992-08-02,0.00,7.1,13.7,20.4
1992-08-03,1.39,8.6,14.9,21.2
1992-08-04,1.88,11.5,17.0,22.5
1992-08-05,1.20,7.3,13.9,20.6
1992-08-06,0.00,7.6,13.9,20.2
1992-08-07,0.00,9.5,14.4,19.2
1992-08-08,0.00,12.0,16.1,20.1
1992-08-09,19.23,15.2,18.6,22.0
1992-08-10,2.15,13.6,18.8,24.0
1992-08-11,0.00,14.2,19.9,25.7
1992-08-12,15.13,13.3,19.3,25.3
1992-08-13,0.00,11.2,16.1,20.9
1992-08-14,5.70,12.5,14.6,16.8
1992-08-15,8.89,12.7,16.0,19.3
1992-08-16,2.46,12.1,14.1,16.0
1992-08-17,0.58,12.5,16.6,20.7
1992-08-18,2.19,12.0,15.2,18.4
1992-08-19,0.00,9.5,15.6,21.6
1992-08-20,0.00,9.6,14.8,19.9
1992-08-21,0.00,11.4,16.3,21.1
1992-08-22,0.00,12.4,17.3,22.3
1992-08-23,0.49,13.2,17.7,22.2
1992-08-24,0.00,10.9,17.0,23.1
1992-08-25,0.00,11.7,18.2,24.6
1992-08-26,0.00,14.2,20.0,25.9
1992-08-27,0.16,14.1,20.1,26.0
1992-08-28,3.66,14.3,20.1,26.0
1992-08-29,29.30,9.2,13.2,17.1
1992-08-30,0.00,4.8,10.9,17.0
1992-08-31,0.01,6.3,14.4,22.4
1992-09-01,0.00,7.1,14.4,21.7
1992-09-02,0.00,7.3,14.7,22.2
1992-09-03,1.55,9.8,16.2,22.5
1992-09-04,5.98,12.7,17.3,22.0
1992-09-05,0.62,13.3,18.1,22.9
1992-09-06,5.98,14.3,18.3,22.3
1992-09-07,2.42,15.1,18.9,22.7
1992-09-08,14.12,14.7,19.4,24.0
1992-09-09,2.18,13.4,19.1,24.8
1992-09-10,0.00,13.4,19.4,25.3
1992-09-11,11.17,10.3,17.5,24.6
1992-09-12,0.00,5.4,11.8,18.1
1992-09-13,0.00,5.6,12.5,19.3
1992-09-14,0.00,7.3,14.1,20.8
1992-09-15,0.00,9.8,15.8,21.9
1992-09-16,0.00,10.1,16.4,22.8
1992-09-17,0.00,9.0,16.0,23.1
1992-09-18,0.00,9.3,16.1,22.8
1992-09-19,9.21,10.5,16.0,21.4
1992-09-20,0.77,8.1,13.1,18.1
1992-09-21,0.00,11.2,15.1,19.0
1992-09-22,0.00,13.9,17.5,21.2
1992-09-23,4.67,9.1,15.7,22.3
1992-09-24,0.00,-0.0,7.7,15.4
1992-09-25,0.00,0.6,7.5,14.5
1992-09-26,0.00,6.4,10.6,14.8
1992-09-27,3.51,10.0,16.0,21.9
